id,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights_x,maximum_nights,amenities,review_scores_rating,estimated_occupancy_l365d,Wifi_x,kitchen_x,has_washer_x,air conditioning_x,parking_gratuit_x,taux_occupation,seuil,classement,taille_groupe,Wifi_y,kitchen_y,has_washer_y,air conditioning_y,parking_gratuit_y,minimum_nights_y,recor_wifi,reco_kitchen,reco_washer,reco_ac,reco_parking,reco_nuit,recommandation_finale
1501653563329291212,Nansouty - Saint Gens,Private room,2,2.0,60.0,1,365,"[""Washer"", ""Pool"", ""Paid parking on premises"", ""Exterior security cameras on property"", ""Wifi"", ""Indoor fireplace"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door""]",,0,1,1,1,0,0,0.00821917808219178,54.0,0,24.0,1.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1501902546725717380,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,3,0.0,50.0,2,365,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Freezer"", ""Clothing storage"", ""TV"", ""Shower gel"", ""Private entrance"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Paid parking on premises"", ""Cleaning products"", ""Portable fans"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Washer"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",5.0,6,1,1,1,0,0,0.09041095890410959,180.0,0,85.0,0.9130434782608695,1.0,0.4782608695652174,0.21739130434782608,0.17391304347826086,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1501956961987718614,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,4,0.0,54.0,2,365,"[""Washer"", ""Lockbox"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dedicated workspace"", ""TV"", ""Self check-in""]",5.0,12,1,1,1,0,0,0.03287671232876712,180.0,0,85.0,0.9130434782608695,1.0,0.4782608695652174,0.21739130434782608,0.17391304347826086,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1502057519246178806,Bordeaux Sud,Entire home/apt,2,1.0,57.0,1,365,"[""Refrigerator"", ""Toaster"", ""Stove"", ""Indoor fireplace"", ""Wine glasses"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Cooking basics"", ""Central heating"", ""Oven"", ""Hangers"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",5.0,6,0,1,1,0,0,0.10684931506849316,138.0,0,241.0,0.8888888888888888,0.9841269841269841,0.4444444444444444,0.25396825396825395,0.031746031746031744,2.0,1.0,,,,,,1. Ajouter le Wifi
1502186307198733515,Nansouty - Saint Gens,Entire home/apt,7,3.0,111.0,2,15,"[""Washer"", ""Room-darkening shades"", ""Host greets you"", ""Paid parking on premises"", ""Hair dryer"", ""Cleaning products"", ""Hot water"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Smoke alarm"", ""Kitchen"", ""TV"", ""Shower gel"", ""Hangers"", ""Iron""]",,0,1,1,1,0,0,0.9726027397260274,99.0,0,62.0,0.9375,1.0,0.625,0.3125,0.1875,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1502265632596981051,Bordeaux Sud,Entire home/apt,2,1.0,95.0,1,365,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Lockbox"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Hot tub"", ""TV"", ""Shower gel"", ""Cooking basics"", ""Central heating"", ""Coffee"", ""Portable air conditioning"", ""Essentials"", ""Self check-in"", ""Microwave"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Dining table""]",,0,1,1,0,1,0,0.0136986301369863,139.0,0,231.0,0.9827586206896551,0.9827586206896551,0.6896551724137931,0.2413793103448276,0.27586206896551724,2.0,,,1.0,,,,1. Installer un lave-linge
1502319310481934339,Chemin Long,Private room,2,1.0,46.0,1,30,"[""Refrigerator"", ""Pool"", ""Hot water kettle"", ""Hammock"", ""Outdoor furniture"", ""Wifi"", ""Free parking on premises"", ""Outdoor dining area"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Bathtub"", ""Kitchen"", ""Coffee"", ""Sun loungers"", ""Hangers"", ""Lock on bedroom door"", ""Microwave""]",4.0,6,1,1,0,0,1,0.043835616438356165,4.5,-1,2.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
1502999452657524248,Bordeaux Maritime,Private room,1,1.0,36.0,1,30,"[""Washer"", ""Paid parking on premises"", ""Exterior security cameras on property"", ""First aid kit"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dedicated workspace"", ""Lock on bedroom door""]",,0,1,1,1,0,0,0.005479452054794521,76.5,0,30.0,1.0,0.375,0.0,0.625,0.5,2.0,,,,1.0,1.0,,"1. Installer la climatisation
2. Proposer un parking gratuit"
1503499066862910341,Floirac,Entire home/apt,2,0.0,53.0,2,365,"[""Pets allowed"", ""Host greets you"", ""Room-darkening shades"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Elevator"", ""Dishwasher"", ""First aid kit"", ""Carbon monoxide alarm"", ""Freezer"", ""Free street parking"", ""Other electric stove"", ""Record player"", ""TV"", ""Shower gel"", ""Books and reading material"", ""Cooking basics"", ""Cleaning products"", ""Laundromat nearby"", ""Outdoor furniture"", ""Central heating"", ""Outdoor dining area"", ""Coffee"", ""Cleaning available during stay"", ""Hangers"", ""Patio or balcony"", ""Body soap"", ""SAMSUNG refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Outdoor playground"", ""Clothing storage: walk-in closet"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Mosquito net"", ""Bathtub"", ""Dining table""]",,0,1,1,0,0,0,0.4575342465753425,255.0,0,37.0,0.8181818181818182,1.0,0.36363636363636365,0.2727272727272727,0.5454545454545454,1.0,,,,,1.0,,1. Proposer un parking gratuit
1503634721785561904,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,10,5.0,304.0,3,365,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Baking sheet"", ""Blender"", ""Barbecue utensils"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""BBQ grill"", ""Freezer"", ""Coffee maker: espresso machine"", ""TV"", ""Private entrance"", ""Heating"", ""Clothing storage: closet"", ""Cooking basics"", ""Paid parking on premises"", ""Portable fans"", ""Outdoor furniture"", ""Outdoor dining area"", ""Oven"", ""Hangers"", ""Microwave"", ""Washer"", ""Pool"", ""Outlet covers"", ""Dishes and silverware"", ""Hot water kettle"", ""Single level home"", ""Hot water"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Sun loungers"", ""Bathtub"", ""Dining table""]",,0,1,1,1,0,0,0.947945205479452,66.0,0,85.0,0.9565217391304348,0.9565217391304348,0.6521739130434783,0.6956521739130435,0.391304347826087,1.0,,,,1.0,,1.0,"1. Installer la climatisation
2. Réduire le minimum de nuits"
1504901305304284510,Ambars-et-Lagrave,Entire home/apt,2,0.0,28.0,2,365,"[""Refrigerator"", ""Dedicated workspace"", ""Baking sheet"", ""Bed linens"", ""Coffee maker: drip coffee maker"", ""Freezer"", ""Free street parking"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Mini fridge"", ""Cooking basics"", ""Cleaning products"", ""Outdoor dining area"", ""Microwave"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Heating - split type ductless system"", ""Clothing storage: walk-in closet"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",5.0,6,1,1,0,1,0,0.28493150684931506,96.0,0,16.0,1.0,1.0,0.6,0.2,0.4,2.0,,,1.0,,,,1. Installer un lave-linge
1505119728011882273,La Bastide,Entire home/apt,2,1.0,50.0,1,10,"[""Washer"", ""Wifi"", ""Free parking on premises"", ""Outdoor dining area"", ""Kitchen"", ""Dedicated workspace"", ""TV""]",5.0,6,1,1,1,0,1,0.9835616438356164,104.0,0,65.0,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.17647058823529413,0.4117647058823529,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1505176544574652124,Centre ville (Bordeaux),Entire home/apt,2,0.0,46.0,30,365,"[""Washer"", ""Kitchen"", ""Paid parking on premises""]",,0,0,1,1,0,0,0.0,138.0,0,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,1.0,,,,,1.0,"1. Ajouter le Wifi
2. Réduire le minimum de nuits"
1505274030552900104,Le Bouscat,Entire home/apt,2,1.0,51.0,1,365,"[""Kitchen""]",,0,0,1,0,0,0,0.049315068493150684,135.0,0,68.0,0.9411764705882353,1.0,0.47058823529411764,0.17647058823529413,0.7058823529411765,2.0,1.0,,,,1.0,,"1. Ajouter le Wifi
2. Proposer un parking gratuit"
1505281835901768611,Eysines,Private room,1,1.0,32.0,1,365,"[""Washer"", ""First aid kit"", ""Free parking on premises"", ""Smoke alarm"", ""Indoor fireplace"", ""Kitchen""]",,0,0,1,1,0,1,0.9178082191780822,45.0,0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,30.0,1.0,,,,,,1. Ajouter le Wifi
1505563108658395476,Le Bouscat,Entire home/apt,2,1.0,55.0,1,365,"[""Pets allowed"", ""First aid kit"", ""Wifi"", ""Smoke alarm"", ""Indoor fireplace"", ""Kitchen"", ""TV""]",,0,1,1,0,0,0,0.00821917808219178,135.0,0,68.0,0.9411764705882353,1.0,0.47058823529411764,0.17647058823529413,0.7058823529411765,2.0,,,,,1.0,,1. Proposer un parking gratuit
1505634495450591723,Centre ville (Bordeaux),Entire home/apt,2,1.0,53.0,1,365,"[""Pets allowed"", ""Host greets you"", ""Refrigerator"", ""Stove"", ""Baking sheet"", ""Bed linens"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""City skyline view"", ""Laundromat nearby"", ""Paid parking off premises"", ""Oven"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",,0,0,1,0,1,0,0.8712328767123287,138.0,0,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,1.0,,,,,,1. Ajouter le Wifi
1505747845276240919,Centre ville (Bordeaux),Entire home/apt,4,1.0,74.0,2,120,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Clothing storage"", ""Shower gel"", ""Heating"", ""Cooking basics"", ""Extra pillows and blankets"", ""Cleaning products"", ""Portable fans"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Washer"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",,0,1,1,1,0,0,0.6328767123287671,138.0,0,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1505849351933910870,Le Vallon-Les Echoppes,Private room,1,1.0,43.0,1,365,"[""Host greets you"", ""Refrigerator"", ""Stove"", ""Free parking on premises"", ""Wine glasses"", ""Bed linens"", ""Freezer"", ""Free street parking"", ""Clothing storage"", ""TV"", ""Shower gel"", ""Long term stays allowed"", ""Heating"", ""Coffee maker"", ""Outdoor furniture"", ""Coffee"", ""Oven"", ""Hangers"", ""Microwave"", ""Washer"", ""Body soap"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Kitchen""]",,0,1,1,1,0,1,0.03561643835616438,31.5,-1,2.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
1505942759965316573,Lormont,Private room,3,1.0,62.0,1,365,"[""Toaster"", ""Hair dryer"", ""Indoor fireplace"", ""Conditioner"", ""Freezer"", ""Free street parking"", ""Coffee maker: espresso machine"", ""TV"", ""Air conditioning"", ""Shower gel"", ""Long term stays allowed"", ""Mini fridge"", ""Private entrance"", ""Cleaning products"", ""Central heating"", ""Cleaning available during stay"", ""Coffee"", ""Essentials"", ""Microwave"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Single level home"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",,0,1,1,0,1,0,0.005479452054794521,0.0,1,15.0,1.0,1.0,0.6666666666666666,0.2,0.8,1.0,,,1.0,,1.0,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
1505976734211336560,Centre ville (Bordeaux),Entire home/apt,3,1.0,74.0,2,365,"[""Hair dryer"", ""Lockbox"", ""Free parking on premises"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Free street parking"", ""TV"", ""Cooking basics"", ""Coffee maker"", ""Cleaning products"", ""Portable fans"", ""Oven"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Private patio or balcony"", ""Washer"", ""Radiant heating"", ""Hot water kettle"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",,0,1,1,1,0,1,0.9780821917808219,138.0,0,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1506341590944787658,Nansouty - Saint Gens,Entire home/apt,2,1.0,57.0,2,7,"[""Pets allowed"", ""Washer"", ""Host greets you"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""TV""]",,0,1,1,1,0,0,0.7917808219178082,79.0,0,67.0,0.9411764705882353,1.0,0.5882352941176471,0.23529411764705882,0.17647058823529413,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1506470712052481020,Centre ville (Bordeaux),Entire home/apt,2,0.0,70.0,4,90,"[""Room-darkening shades"", ""Refrigerator"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Lockbox"", ""Wifi"", ""Coffee maker: espresso machine"", ""Bed linens"", ""Kitchen"", ""TV"", ""Self check-in"", ""Hangers"", ""Long term stays allowed"", ""Microwave"", ""Dining table""]",,0,1,1,0,0,0,0.01643835616438356,138.0,0,293.0,0.9459459459459459,0.9324324324324325,0.44594594594594594,0.12162162162162163,0.02702702702702703,2.0,,,,,,1.0,1. Réduire le minimum de nuits
1506683426089085409,Le Bouscat,Entire home/apt,4,1.0,62.0,1,14,"[""Hair dryer"", ""Stove"", ""Free parking on premises"", ""Blender"", ""Wine glasses"", ""Bed linens"", ""Dishwasher"", ""First aid kit"", ""Carbon monoxide alarm"", ""Freezer"", ""TV"", ""Cooking basics"", ""Outdoor furniture"", ""Outdoor dining area"", ""Coffee"", ""Coffee maker: Nespresso"", ""Oven"", ""Washer"", ""Exercise equipment: free weights, yoga mat"", ""Hot water kettle"", ""Dishes and silverware"", ""Single level home"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",,0,1,1,1,0,1,0.7589041095890411,135.0,0,68.0,0.9411764705882353,1.0,0.47058823529411764,0.17647058823529413,0.7058823529411765,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1506696767495437441,Saint-Mdard-en-Jalles,Entire home/apt,4,2.0,83.0,1,365,"[""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""Stove"", ""TV with standard cable"", ""Bed linens"", ""Iron"", ""Carbon monoxide alarm"", ""Free street parking"", ""Clothing storage"", ""Air conditioning"", ""Long term stays allowed"", ""Mini fridge"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Pocket wifi"", ""Coffee maker"", ""Extra pillows and blankets"", ""Cleaning products"", ""Outdoor dining area"", ""Backyard"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Washer"", ""Dishes and silverware"", ""Single level home"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",,0,1,1,1,1,0,0.9972602739726028,66.0,0,53.0,1.0,1.0,0.8666666666666667,0.6666666666666666,0.7333333333333333,1.0,,,,,1.0,,1. Proposer un parking gratuit
1507017425105979631,Ambars-et-Lagrave,Entire home/apt,10,5.0,280.0,1,365,"[""Room-darkening shades"", ""Pool"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Clothing storage"", ""Kitchen"", ""TV"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Heating""]",,0,0,1,0,1,1,0.0,48.0,0,15.0,1.0,1.0,0.8,0.4,0.6,2.0,1.0,,1.0,,,,"1. Ajouter le Wifi
2. Installer un lave-linge"
1507099900813461964,3M-Bourgailh,Private room,1,1.0,42.0,1,21,"[""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Drying rack for clothing"", ""Free parking on premises"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Elevator"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Freezer"", ""Private entrance"", ""Cleaning products"", ""Central heating"", ""Coffee"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hangers"", ""Microwave"", ""Private patio or balcony"", ""Dishes and silverware"", ""Shared backyard"", ""Single level home"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",,0,0,1,1,0,1,0.043835616438356165,0.0,-1,1.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
1507169844942774253,Le Bouscat,Entire home/apt,6,3.0,119.0,3,365,"[""Washer"", ""Free parking on premises"", ""Outdoor dining area"", ""Kitchen"", ""Smoke alarm"", ""TV""]",,0,0,1,1,0,1,0.08767123287671233,90.0,0,63.0,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.29411764705882354,0.7647058823529411,2.0,1.0,,,,,,1. Ajouter le Wifi
1507300308001085081,Bordeaux Sud,Entire home/apt,2,0.0,25.0,28,365,"[""Kitchen"", ""Smoke alarm"", ""TV""]",,0,0,1,0,0,0,0.5753424657534246,138.0,0,241.0,0.8888888888888888,0.9841269841269841,0.4444444444444444,0.25396825396825395,0.031746031746031744,2.0,1.0,,,,,1.0,"1. Ajouter le Wifi
2. Réduire le minimum de nuits"
1507349258710021364,Floirac,Entire home/apt,8,3.0,110.0,1,365,"[""Lockbox"", ""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Smoke alarm"", ""TV"", ""Self check-in""]",,0,1,1,0,0,1,0.9753424657534246,52.5,0,34.0,1.0,1.0,1.0,0.4444444444444444,0.8888888888888888,2.0,,,1.0,,,,1. Installer un lave-linge
1507412246440004214,Talence,Entire home/apt,2,1.0,43.0,6,303,"[""Host greets you"", ""Room-darkening shades"", ""Baby bath"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""Stove"", ""Bread maker"", ""Children\u2019s books and toys"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Conditioner"", ""First aid kit"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Long term stays allowed"", ""Private entrance"", ""Books and reading material"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cleaning products"", ""Laundromat nearby"", ""Portable fans"", ""Coffee"", ""Paid parking off premises"", ""Essentials"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Crib"", ""Washer"", ""Body soap"", ""Outlet covers"", ""Dishes and silverware"", ""Hot water kettle"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",,0,1,1,1,1,0,0.10410958904109589,181.0,0,100.0,0.96,0.96,0.24,0.2,0.44,1.0,,,,,,1.0,1. Réduire le minimum de nuits
1507843735600748119,Bordeaux Sud,Private room,2,1.0,71.0,1,31,"[""Washer"", ""Refrigerator"", ""Coffee maker"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Host greets you"", ""Drying rack for clothing"", ""Wifi"", ""Outdoor dining area"", ""Bed linens"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Patio or balcony"", ""Cooking basics""]",,0,1,1,1,0,0,0.057534246575342465,72.0,0,52.0,0.9375,0.75,0.75,0.3125,0.125,1.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
1507971018874994654,Bordeaux Sud,Entire home/apt,3,2.0,87.0,2,365,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Smoke alarm"", ""TV""]",,0,0,1,1,0,0,0.005479452054794521,139.0,0,231.0,0.9827586206896551,0.9827586206896551,0.6896551724137931,0.2413793103448276,0.27586206896551724,2.0,1.0,,,,,,1. Ajouter le Wifi
